"sample_id","id","name","mark"
"s2783","e18057","E122-H3K4me3.narrowPeak.bed","H3K4me3"
"s2783","e18063","E122-H3K4me3.broadPeak.bed","H3K4me3"
"s2784","e17834","E123-H3K4me3.gappedPeak.bed","H3K4me3"
"s2784","e17840","E123-H3K4me3.narrowPeak.bed","H3K4me3"
"s2784","e17863","E123-H3K4me3.broadPeak.bed","H3K4me3"
"s2785","e17715","E124-H3K4me3.gappedPeak.bed","H3K4me3"
"s2785","e17726","E124-H3K4me3.narrowPeak.bed","H3K4me3"
"s2785","e17731","E124-H3K4me3.broadPeak.bed","H3K4me3"
"s2786","e18061","E125-H3K4me3.gappedPeak.bed","H3K4me3"
"s2786","e18067","E125-H3K4me3.narrowPeak.bed","H3K4me3"
"s2786","e18084","E125-H3K4me3.broadPeak.bed","H3K4me3"
"s2787","e18020","E126-H3K4me3.gappedPeak.bed","H3K4me3"
"s2787","e18026","E126-H3K4me3.narrowPeak.bed","H3K4me3"
"s2787","e18040","E126-H3K4me3.broadPeak.bed","H3K4me3"
"s2788","e17854","E127-H3K4me3.gappedPeak.bed","H3K4me3"
"s2788","e17857","E127-H3K4me3.narrowPeak.bed","H3K4me3"
"s2788","e17868","E127-H3K4me3.broadPeak.bed","H3K4me3"
"s2789","e18466","E128-H3K4me3.gappedPeak.bed","H3K4me3"
"s2789","e18472","E128-H3K4me3.narrowPeak.bed","H3K4me3"
"s2789","e18477","E128-H3K4me3.broadPeak.bed","H3K4me3"
"s2790","e17804","E129-H3K4me3.gappedPeak.bed","H3K4me3"
"s2790","e17809","E129-H3K4me3.narrowPeak.bed","H3K4me3"
"s2790","e17817","E129-H3K4me3.broadPeak.bed","H3K4me3"
"s2791","e16923","E001-H3K4me3.gappedPeak.bed","H3K4me3"
"s2791","e16930","E001-H3K4me3.narrowPeak.bed","H3K4me3"
"s2791","e16948","E001-H3K4me3.broadPeak.bed","H3K4me3"
"s2792","e17135","E002-H3K4me3.gappedPeak.bed","H3K4me3"
"s2792","e17148","E002-H3K4me3.narrowPeak.bed","H3K4me3"
"s2792","e17893","E002-H3K4me3.broadPeak.bed","H3K4me3"
"s2793","e16975","E003-H3K4me3.broadPeak.bed","H3K4me3"
"s2793","e17668","E003-H3K4me3.gappedPeak.bed","H3K4me3"
"s2793","e17671","E003-H3K4me3.narrowPeak.bed","H3K4me3"
"s2794","e18006","E008-H3K4me3.gappedPeak.bed","H3K4me3"
"s2794","e18009","E008-H3K4me3.narrowPeak.bed","H3K4me3"
"s2794","e18038","E008-H3K4me3.broadPeak.bed","H3K4me3"
"s2795","e17324","E014-H3K4me3.gappedPeak.bed","H3K4me3"
"s2795","e17329","E014-H3K4me3.narrowPeak.bed","H3K4me3"
"s2795","e17338","E014-H3K4me3.broadPeak.bed","H3K4me3"
"s2796","e16919","E015-H3K4me3.narrowPeak.bed","H3K4me3"
"s2796","e16927","E015-H3K4me3.broadPeak.bed","H3K4me3"
"s2796","e17597","E015-H3K4me3.gappedPeak.bed","H3K4me3"
"s2797","e17205","E016-H3K4me3.gappedPeak.bed","H3K4me3"
"s2797","e17211","E016-H3K4me3.narrowPeak.bed","H3K4me3"
"s2797","e17219","E016-H3K4me3.broadPeak.bed","H3K4me3"
"s2798","e18544","E023-H3K4me3.gappedPeak.bed","H3K4me3"
"s2798","e18555","E023-H3K4me3.narrowPeak.bed","H3K4me3"
"s2798","e18567","E023-H3K4me3.broadPeak.bed","H3K4me3"
"s2799","e18834","E024-H3K4me3.gappedPeak.bed","H3K4me3"
"s2799","e18843","E024-H3K4me3.narrowPeak.bed","H3K4me3"
"s2799","e18867","E024-H3K4me3.broadPeak.bed","H3K4me3"
"s2800","e18494","E025-H3K4me3.gappedPeak.bed","H3K4me3"
"s2800","e18503","E025-H3K4me3.narrowPeak.bed","H3K4me3"
"s2800","e18517","E025-H3K4me3.broadPeak.bed","H3K4me3"
"s2801","e17153","E063-H3K4me3.narrowPeak.bed","H3K4me3"
"s2801","e17150","E063-H3K4me3.gappedPeak.bed","H3K4me3"
"s2801","e17164","E063-H3K4me3.broadPeak.bed","H3K4me3"
"s2802","e18480","E080-H3K4me3.gappedPeak.bed","H3K4me3"
"s2802","e18483","E080-H3K4me3.narrowPeak.bed","H3K4me3"
"s2802","e18492","E080-H3K4me3.broadPeak.bed","H3K4me3"
"s7310","e47217","ENCFF001SXD","H3K9ac"
"s7310","e45533","ENCFF000BJP","H3K9ac"
"s7316","e47863","ENCFF000CLH","H3K9ac"
"s7316","e47630","ENCFF001TBR","H3K9ac"
"s7317","e46893","ENCFF001TAX","H3K9ac"
"s7317","e46838","ENCFF000CGL","H3K9ac"
"s7319","e47273","ENCFF001TCT","H3K9ac"
"s7319","e47125","ENCFF000CSZ","H3K9ac"
"s7323","e45473","ENCFF001TCE","H3K9ac"
"s7323","e44972","ENCFF000CPD","H3K9ac"
"s7322","e47805","ENCFF001SXP","H3K9ac"
"s7322","e47737","ENCFF000BMO","H3K9ac"
"s7311","e46142","ENCFF001SYQ","H3K9ac"
"s7311","e44140","ENCFF000BTQ","H3K9ac"
"s7029","e45049","ENCFF000CDT","H3K9ac"
"s7029","e44947","ENCFF001TAM","H3K9ac"
"s2686","e16946","E018-H3K9ac.broadPeak.bed","H3K9ac"
"s2686","e17704","E018-H3K9ac.gappedPeak.bed","H3K9ac"
"s2686","e17713","E018-H3K9ac.narrowPeak.bed","H3K9ac"
"s2687","e17173","E019-H3K9ac.gappedPeak.bed","H3K9ac"
"s2687","e17176","E019-H3K9ac.narrowPeak.bed","H3K9ac"
"s2687","e17193","E019-H3K9ac.broadPeak.bed","H3K9ac"
"s2688","e18500","E020-H3K9ac.gappedPeak.bed","H3K9ac"
"s2688","e18509","E020-H3K9ac.narrowPeak.bed","H3K9ac"
"s2688","e18528","E020-H3K9ac.broadPeak.bed","H3K9ac"
"s2691","e18897","E026-H3K9ac.gappedPeak.bed","H3K9ac"
"s2691","e18905","E026-H3K9ac.narrowPeak.bed","H3K9ac"
"s2691","e18919","E026-H3K9ac.broadPeak.bed","H3K9ac"
"s2692","e18557","E027-H3K9ac.gappedPeak.bed","H3K9ac"
"s2692","e18576","E027-H3K9ac.narrowPeak.bed","H3K9ac"
"s2692","e18627","E027-H3K9ac.broadPeak.bed","H3K9ac"
"s2703","e59530","E038-H3K9ac.gappedPeak.bed","H3K9ac"
"s2703","e59542","E038-H3K9ac.narrowPeak.bed","H3K9ac"
"s2703","e59596","E038-H3K9ac.broadPeak.bed","H3K9ac"
"s2712","e19559","E047-H3K9ac.gappedPeak.bed","H3K9ac"
"s2712","e19567","E047-H3K9ac.narrowPeak.bed","H3K9ac"
"s2712","e19607","E047-H3K9ac.broadPeak.bed","H3K9ac"
"s2714","e19668","E049-H3K9ac.gappedPeak.bed","H3K9ac"
"s2714","e19674","E049-H3K9ac.narrowPeak.bed","H3K9ac"
"s2714","e19688","E049-H3K9ac.broadPeak.bed","H3K9ac"
"s2717","e19817","E052-H3K9ac.gappedPeak.bed","H3K9ac"
"s2717","e19823","E052-H3K9ac.narrowPeak.bed","H3K9ac"
"s2717","e19828","E052-H3K9ac.broadPeak.bed","H3K9ac"
"s2726","e16947","E062-H3K9ac.gappedPeak.bed","H3K9ac"
"s2726","e16956","E062-H3K9ac.narrowPeak.bed","H3K9ac"
"s2726","e16976","E062-H3K9ac.broadPeak.bed","H3K9ac"
"s2728","e17479","E066-H3K9ac.gappedPeak.bed","H3K9ac"
"s2728","e17484","E066-H3K9ac.narrowPeak.bed","H3K9ac"
"s2728","e17496","E066-H3K9ac.broadPeak.bed","H3K9ac"
"s2729","e17181","E067-H3K9ac.gappedPeak.bed","H3K9ac"
"s2729","e17188","E067-H3K9ac.narrowPeak.bed","H3K9ac"
"s2729","e17207","E067-H3K9ac.broadPeak.bed","H3K9ac"
"s2730","e17505","E068-H3K9ac.gappedPeak.bed","H3K9ac"
"s2730","e17518","E068-H3K9ac.narrowPeak.bed","H3K9ac"
"s2730","e17540","E068-H3K9ac.broadPeak.bed","H3K9ac"
"s2731","e17236","E069-H3K9ac.gappedPeak.bed","H3K9ac"
"s2731","e17241","E069-H3K9ac.narrowPeak.bed","H3K9ac"
"s2731","e17259","E069-H3K9ac.broadPeak.bed","H3K9ac"
"s2734","e19666","E072-H3K9ac.gappedPeak.bed","H3K9ac"
"s2734","e19673","E072-H3K9ac.narrowPeak.bed","H3K9ac"
"s2734","e19694","E072-H3K9ac.broadPeak.bed","H3K9ac"
"s2735","e19885","E073-H3K9ac.gappedPeak.bed","H3K9ac"
"s2735","e19890","E073-H3K9ac.narrowPeak.bed","H3K9ac"
"s2735","e19894","E073-H3K9ac.broadPeak.bed","H3K9ac"
"s2736","e19888","E074-H3K9ac.gappedPeak.bed","H3K9ac"
"s2736","e19891","E074-H3K9ac.narrowPeak.bed","H3K9ac"
"s2736","e19895","E074-H3K9ac.broadPeak.bed","H3K9ac"
"s2737","e19600","E075-H3K9ac.gappedPeak.bed","H3K9ac"
"s2737","e19611","E075-H3K9ac.narrowPeak.bed","H3K9ac"
"s2737","e19636","E075-H3K9ac.broadPeak.bed","H3K9ac"
"s2738","e59526","E076-H3K9ac.narrowPeak.bed","H3K9ac"
"s2738","e59576","E076-H3K9ac.gappedPeak.bed","H3K9ac"
"s2738","e59577","E076-H3K9ac.broadPeak.bed","H3K9ac"
"s2739","e19684","E077-H3K9ac.narrowPeak.bed","H3K9ac"
"s2739","e59529","E077-H3K9ac.gappedPeak.bed","H3K9ac"
"s2739","e59584","E077-H3K9ac.broadPeak.bed","H3K9ac"
"s2744","e18078","E083-H3K9ac.gappedPeak.bed","H3K9ac"
"s2744","e18085","E083-H3K9ac.narrowPeak.bed","H3K9ac"
"s2744","e18102","E083-H3K9ac.broadPeak.bed","H3K9ac"
"s2747","e18298","E086-H3K9ac.gappedPeak.bed","H3K9ac"
"s2747","e18304","E086-H3K9ac.narrowPeak.bed","H3K9ac"
"s2747","e18315","E086-H3K9ac.broadPeak.bed","H3K9ac"
"s2748","e18649","E087-H3K9ac.gappedPeak.bed","H3K9ac"
"s2748","e18653","E087-H3K9ac.narrowPeak.bed","H3K9ac"
"s2748","e18669","E087-H3K9ac.broadPeak.bed","H3K9ac"
"s2749","e18553","E088-H3K9ac.gappedPeak.bed","H3K9ac"
"s2749","e18561","E088-H3K9ac.narrowPeak.bed","H3K9ac"
"s2749","e18593","E088-H3K9ac.broadPeak.bed","H3K9ac"
"s2762","e18719","E101-H3K9ac.gappedPeak.bed","H3K9ac"
"s2762","e18725","E101-H3K9ac.narrowPeak.bed","H3K9ac"
"s2762","e18757","E101-H3K9ac.broadPeak.bed","H3K9ac"
"s2763","e59545","E102-H3K9ac.narrowPeak.bed","H3K9ac"
"s2763","e59558","E102-H3K9ac.broadPeak.bed","H3K9ac"
"s2763","e59599","E102-H3K9ac.gappedPeak.bed","H3K9ac"
"s2764","e18823","E103-H3K9ac.gappedPeak.bed","H3K9ac"
"s2764","e18830","E103-H3K9ac.narrowPeak.bed","H3K9ac"
"s2764","e18868","E103-H3K9ac.broadPeak.bed","H3K9ac"
"s2768","e19335","E107-H3K9ac.gappedPeak.bed","H3K9ac"
"s2768","e19351","E107-H3K9ac.narrowPeak.bed","H3K9ac"
"s2768","e19362","E107-H3K9ac.broadPeak.bed","H3K9ac"
"s2769","e19199","E108-H3K9ac.gappedPeak.bed","H3K9ac"
"s2769","e19209","E108-H3K9ac.narrowPeak.bed","H3K9ac"
"s2769","e19229","E108-H3K9ac.broadPeak.bed","H3K9ac"
"s2771","e18966","E110-H3K9ac.gappedPeak.bed","H3K9ac"
"s2771","e18972","E110-H3K9ac.narrowPeak.bed","H3K9ac"
"s2771","e18987","E110-H3K9ac.broadPeak.bed","H3K9ac"
"s2772","e19222","E111-H3K9ac.gappedPeak.bed","H3K9ac"
"s2772","e19226","E111-H3K9ac.narrowPeak.bed","H3K9ac"
"s2772","e19242","E111-H3K9ac.broadPeak.bed","H3K9ac"
"s2777","e18991","E116-H3K9ac.gappedPeak.bed","H3K9ac"
"s2777","e18994","E116-H3K9ac.narrowPeak.bed","H3K9ac"
"s2777","e19003","E116-H3K9ac.broadPeak.bed","H3K9ac"
"s2780","e19399","E119-H3K9ac.gappedPeak.bed","H3K9ac"
"s2780","e19405","E119-H3K9ac.narrowPeak.bed","H3K9ac"
"s2780","e19437","E119-H3K9ac.broadPeak.bed","H3K9ac"
"s2781","e18107","E120-H3K9ac.gappedPeak.bed","H3K9ac"
"s2781","e18112","E120-H3K9ac.narrowPeak.bed","H3K9ac"
"s2781","e18121","E120-H3K9ac.broadPeak.bed","H3K9ac"
"s2782","e18017","E121-H3K9ac.gappedPeak.bed","H3K9ac"
"s2782","e18031","E121-H3K9ac.narrowPeak.bed","H3K9ac"
"s2782","e18045","E121-H3K9ac.broadPeak.bed","H3K9ac"
"s2783","e17812","E122-H3K9ac.gappedPeak.bed","H3K9ac"
"s2783","e17818","E122-H3K9ac.narrowPeak.bed","H3K9ac"
"s2783","e17827","E122-H3K9ac.broadPeak.bed","H3K9ac"
"s2784","e18234","E123-H3K9ac.gappedPeak.bed","H3K9ac"
"s2784","e18238","E123-H3K9ac.narrowPeak.bed","H3K9ac"
"s2784","e18246","E123-H3K9ac.broadPeak.bed","H3K9ac"
"s2785","e18025","E124-H3K9ac.gappedPeak.bed","H3K9ac"
"s2785","e18030","E124-H3K9ac.narrowPeak.bed","H3K9ac"
"s2785","e18049","E124-H3K9ac.broadPeak.bed","H3K9ac"
"s2786","e17991","E125-H3K9ac.gappedPeak.bed","H3K9ac"
"s2786","e18003","E125-H3K9ac.narrowPeak.bed","H3K9ac"
"s2786","e18011","E125-H3K9ac.broadPeak.bed","H3K9ac"
"s2787","e17828","E126-H3K9ac.gappedPeak.bed","H3K9ac"
"s2787","e17832","E126-H3K9ac.narrowPeak.bed","H3K9ac"
"s2787","e17843","E126-H3K9ac.broadPeak.bed","H3K9ac"
"s2788","e18287","E127-H3K9ac.gappedPeak.bed","H3K9ac"
"s2788","e18289","E127-H3K9ac.narrowPeak.bed","H3K9ac"
"s2788","e18301","E127-H3K9ac.broadPeak.bed","H3K9ac"
"s2789","e17776","E128-H3K9ac.gappedPeak.bed","H3K9ac"
"s2789","e17781","E128-H3K9ac.narrowPeak.bed","H3K9ac"
"s2789","e17793","E128-H3K9ac.broadPeak.bed","H3K9ac"
"s2791","e17097","E001-H3K9ac.gappedPeak.bed","H3K9ac"
"s2791","e17104","E001-H3K9ac.narrowPeak.bed","H3K9ac"
"s2791","e17120","E001-H3K9ac.broadPeak.bed","H3K9ac"
"s2792","e16917","E002-H3K9ac.narrowPeak.bed","H3K9ac"
"s2792","e17342","E002-H3K9ac.gappedPeak.bed","H3K9ac"
"s2792","e17346","E002-H3K9ac.broadPeak.bed","H3K9ac"
"s2793","e16921","E003-H3K9ac.narrowPeak.bed","H3K9ac"
"s2793","e17522","E003-H3K9ac.broadPeak.bed","H3K9ac"
"s2793","e17782","E003-H3K9ac.gappedPeak.bed","H3K9ac"
"s2794","e17717","E008-H3K9ac.gappedPeak.bed","H3K9ac"
"s2794","e17725","E008-H3K9ac.narrowPeak.bed","H3K9ac"
"s2794","e17762","E008-H3K9ac.broadPeak.bed","H3K9ac"
"s2795","e17559","E014-H3K9ac.gappedPeak.bed","H3K9ac"
"s2795","e17564","E014-H3K9ac.narrowPeak.bed","H3K9ac"
"s2795","e17586","E014-H3K9ac.broadPeak.bed","H3K9ac"
"s2796","e17175","E015-H3K9ac.gappedPeak.bed","H3K9ac"
"s2796","e17178","E015-H3K9ac.narrowPeak.bed","H3K9ac"
"s2796","e17197","E015-H3K9ac.broadPeak.bed","H3K9ac"
"s2797","e17468","E016-H3K9ac.gappedPeak.bed","H3K9ac"
"s2797","e17480","E016-H3K9ac.narrowPeak.bed","H3K9ac"
"s2797","e17527","E016-H3K9ac.broadPeak.bed","H3K9ac"
"s2798","e18810","E023-H3K9ac.broadPeak.bed","H3K9ac"
"s2798","e18792","E023-H3K9ac.gappedPeak.bed","H3K9ac"
"s2798","e18801","E023-H3K9ac.narrowPeak.bed","H3K9ac"
"s2800","e18724","E025-H3K9ac.gappedPeak.bed","H3K9ac"
"s2800","e18736","E025-H3K9ac.narrowPeak.bed","H3K9ac"
"s2800","e18824","E025-H3K9ac.broadPeak.bed","H3K9ac"
"s2801","e17374","E063-H3K9ac.gappedPeak.bed","H3K9ac"
"s2801","e17424","E063-H3K9ac.narrowPeak.bed","H3K9ac"
"s2801","e17442","E063-H3K9ac.broadPeak.bed","H3K9ac"
"s7310","e44694","ENCFF000BHS","H3K9me3"
"s7310","e48420","ENCFF001SWV","H3K9me3"
"s7314","e45144","ENCFF001TDG","H3K9me3"
"s7314","e44991","ENCFF000CWG","H3K9me3"
"s7316","e47362","ENCFF001TBJ","H3K9me3"
"s7316","e47064","ENCFF000CJQ","H3K9me3"
"s7317","e48241","ENCFF000CGS","H3K9me3"
"s7317","e48258","ENCFF001TAY","H3K9me3"
"s7319","e47318","ENCFF000CRC","H3K9me3"
"s7319","e47786","ENCFF001TCL","H3K9me3"
"s7323","e47407","ENCFF001TBW","H3K9me3"
"s7323","e47126","ENCFF000CMT","H3K9me3"
"s6987","e39339","ENCFF000VKG","H3K9me3"
"s6987","e38893","ENCFF001VDJ","H3K9me3"
"s7322","e46027","ENCFF001SXQ","H3K9me3"
"s7322","e46015","ENCFF000BMT","H3K9me3"
"s7311","e45428","ENCFF000BRL","H3K9me3"
"s7311","e45256","ENCFF001SYI","H3K9me3"
"s6726","e42147","ENCFF001WUT","H3K9me3"
"s6726","e41947","ENCFF001WUU","H3K9me3"
"s6726","e39313","ENCFF001EMQ","H3K9me3"
"s6726","e39070","ENCFF001EMP","H3K9me3"
"s6726","e38829","ENCFF001EMR","H3K9me3"
"s6726","e38346","ENCFF001WUW","H3K9me3"
"s6726","e37929","ENCFF001EMS","H3K9me3"
"s6726","e37758","ENCFF001WUV","H3K9me3"
"s7029","e45401","ENCFF001TAN","H3K9me3"
"s7029","e45267","ENCFF000CDY","H3K9me3"
"s2686","e17644","E018-H3K9me3.gappedPeak.bed","H3K9me3"
"s2686","e17654","E018-H3K9me3.narrowPeak.bed","H3K9me3"
"s2686","e17688","E018-H3K9me3.broadPeak.bed","H3K9me3"
"s2687","e17139","E019-H3K9me3.gappedPeak.bed","H3K9me3"
"s2687","e17151","E019-H3K9me3.narrowPeak.bed","H3K9me3"
"s2687","e17162","E019-H3K9me3.broadPeak.bed","H3K9me3"
"s2688","e18455","E020-H3K9me3.gappedPeak.bed","H3K9me3"
"s2688","e18463","E020-H3K9me3.narrowPeak.bed","H3K9me3"
"s2688","e18485","E020-H3K9me3.broadPeak.bed","H3K9me3"
"s2689","e19112","E021-H3K9me3.gappedPeak.bed","H3K9me3"
"s2689","e19136","E021-H3K9me3.narrowPeak.bed","H3K9me3"
"s2689","e19160","E021-H3K9me3.broadPeak.bed","H3K9me3"
"s2690","e19200","E022-H3K9me3.gappedPeak.bed","H3K9me3"
"s2690","e19212","E022-H3K9me3.narrowPeak.bed","H3K9me3"
"s2690","e19245","E022-H3K9me3.broadPeak.bed","H3K9me3"
"s2691","e18847","E026-H3K9me3.gappedPeak.bed","H3K9me3"
"s2691","e18858","E026-H3K9me3.narrowPeak.bed","H3K9me3"
"s2691","e18879","E026-H3K9me3.broadPeak.bed","H3K9me3"
"s2692","e19478","E027-H3K9me3.gappedPeak.bed","H3K9me3"
"s2692","e19497","E027-H3K9me3.narrowPeak.bed","H3K9me3"
"s2692","e19535","E027-H3K9me3.broadPeak.bed","H3K9me3"
"s2693","e18630","E028-H3K9me3.gappedPeak.bed","H3K9me3"
"s2693","e18648","E028-H3K9me3.narrowPeak.bed","H3K9me3"
"s2693","e18664","E028-H3K9me3.broadPeak.bed","H3K9me3"
"s2694","e18796","E029-H3K9me3.gappedPeak.bed","H3K9me3"
"s2694","e18808","E029-H3K9me3.narrowPeak.bed","H3K9me3"
"s2694","e18827","E029-H3K9me3.broadPeak.bed","H3K9me3"
"s2695","e18461","E030-H3K9me3.gappedPeak.bed","H3K9me3"
"s2695","e18481","E030-H3K9me3.narrowPeak.bed","H3K9me3"
"s2695","e18508","E030-H3K9me3.broadPeak.bed","H3K9me3"
"s2696","e18597","E031-H3K9me3.gappedPeak.bed","H3K9me3"
"s2696","e18599","E031-H3K9me3.narrowPeak.bed","H3K9me3"
"s2696","e18647","E031-H3K9me3.broadPeak.bed","H3K9me3"
"s2697","e18721","E032-H3K9me3.gappedPeak.bed","H3K9me3"
"s2697","e18728","E032-H3K9me3.narrowPeak.bed","H3K9me3"
"s2697","e18751","E032-H3K9me3.broadPeak.bed","H3K9me3"
"s2698","e18908","E033-H3K9me3.gappedPeak.bed","H3K9me3"
"s2698","e18910","E033-H3K9me3.narrowPeak.bed","H3K9me3"
"s2698","e18922","E033-H3K9me3.broadPeak.bed","H3K9me3"
"s2699","e59540","E034-H3K9me3.narrowPeak.bed","H3K9me3"
"s2699","e59597","E034-H3K9me3.broadPeak.bed","H3K9me3"
"s2699","e59598","E034-H3K9me3.gappedPeak.bed","H3K9me3"
"s2700","e18408","E035-H3K9me3.gappedPeak.bed","H3K9me3"
"s2700","e18417","E035-H3K9me3.narrowPeak.bed","H3K9me3"
"s2700","e18439","E035-H3K9me3.broadPeak.bed","H3K9me3"
"s2701","e18332","E036-H3K9me3.broadPeak.bed","H3K9me3"
"s2701","e18888","E036-H3K9me3.gappedPeak.bed","H3K9me3"
"s2701","e18906","E036-H3K9me3.narrowPeak.bed","H3K9me3"
"s2702","e18620","E037-H3K9me3.gappedPeak.bed","H3K9me3"
"s2702","e18625","E037-H3K9me3.narrowPeak.bed","H3K9me3"
"s2702","e18643","E037-H3K9me3.broadPeak.bed","H3K9me3"
"s2703","e18445","E038-H3K9me3.gappedPeak.bed","H3K9me3"
"s2703","e18447","E038-H3K9me3.narrowPeak.bed","H3K9me3"
"s2703","e18471","E038-H3K9me3.broadPeak.bed","H3K9me3"
"s2704","e18710","E039-H3K9me3.gappedPeak.bed","H3K9me3"
"s2704","e18716","E039-H3K9me3.narrowPeak.bed","H3K9me3"
"s2704","e18739","E039-H3K9me3.broadPeak.bed","H3K9me3"
"s2705","e19493","E040-H3K9me3.gappedPeak.bed","H3K9me3"
"s2705","e19501","E040-H3K9me3.narrowPeak.bed","H3K9me3"
"s2705","e19525","E040-H3K9me3.broadPeak.bed","H3K9me3"
"s2706","e19749","E041-H3K9me3.gappedPeak.bed","H3K9me3"
"s2706","e19756","E041-H3K9me3.narrowPeak.bed","H3K9me3"
"s2706","e19768","E041-H3K9me3.broadPeak.bed","H3K9me3"
"s2707","e19545","E042-H3K9me3.gappedPeak.bed","H3K9me3"
"s2707","e19583","E042-H3K9me3.narrowPeak.bed","H3K9me3"
"s2707","e19596","E042-H3K9me3.broadPeak.bed","H3K9me3"
"s2708","e19841","E043-H3K9me3.gappedPeak.bed","H3K9me3"
"s2708","e19847","E043-H3K9me3.narrowPeak.bed","H3K9me3"
"s2708","e19856","E043-H3K9me3.broadPeak.bed","H3K9me3"
"s2709","e19671","E044-H3K9me3.gappedPeak.bed","H3K9me3"
"s2709","e19679","E044-H3K9me3.narrowPeak.bed","H3K9me3"
"s2709","e19693","E044-H3K9me3.broadPeak.bed","H3K9me3"
"s2710","e19474","E045-H3K9me3.gappedPeak.bed","H3K9me3"
"s2710","e19481","E045-H3K9me3.narrowPeak.bed","H3K9me3"
"s2710","e19499","E045-H3K9me3.broadPeak.bed","H3K9me3"
"s2711","e19797","E046-H3K9me3.gappedPeak.bed","H3K9me3"
"s2711","e19802","E046-H3K9me3.narrowPeak.bed","H3K9me3"
"s2711","e19819","E046-H3K9me3.broadPeak.bed","H3K9me3"
"s2712","e19522","E047-H3K9me3.gappedPeak.bed","H3K9me3"
"s2712","e19530","E047-H3K9me3.narrowPeak.bed","H3K9me3"
"s2712","e19543","E047-H3K9me3.broadPeak.bed","H3K9me3"
"s2713","e19821","E048-H3K9me3.gappedPeak.bed","H3K9me3"
"s2713","e19826","E048-H3K9me3.narrowPeak.bed","H3K9me3"
"s2713","e19839","E048-H3K9me3.broadPeak.bed","H3K9me3"
"s2714","e19622","E049-H3K9me3.gappedPeak.bed","H3K9me3"
"s2714","e19634","E049-H3K9me3.narrowPeak.bed","H3K9me3"
"s2714","e19655","E049-H3K9me3.broadPeak.bed","H3K9me3"
"s2715","e19297","E050-H3K9me3.gappedPeak.bed","H3K9me3"
"s2715","e19315","E050-H3K9me3.narrowPeak.bed","H3K9me3"
"s2715","e19349","E050-H3K9me3.broadPeak.bed","H3K9me3"
"s2716","e19566","E051-H3K9me3.gappedPeak.bed","H3K9me3"
"s2716","e19587","E051-H3K9me3.narrowPeak.bed","H3K9me3"
"s2716","e19606","E051-H3K9me3.broadPeak.bed","H3K9me3"
"s2717","e19787","E052-H3K9me3.gappedPeak.bed","H3K9me3"
"s2717","e19791","E052-H3K9me3.narrowPeak.bed","H3K9me3"
"s2717","e19804","E052-H3K9me3.broadPeak.bed","H3K9me3"
"s2718","e19371","E053-H3K9me3.gappedPeak.bed","H3K9me3"
"s2718","e19387","E053-H3K9me3.narrowPeak.bed","H3K9me3"
"s2718","e19430","E053-H3K9me3.broadPeak.bed","H3K9me3"
"s2719","e19274","E054-H3K9me3.gappedPeak.bed","H3K9me3"
"s2719","e19286","E054-H3K9me3.narrowPeak.bed","H3K9me3"
"s2719","e19301","E054-H3K9me3.broadPeak.bed","H3K9me3"
"s2720","e19640","E055-H3K9me3.gappedPeak.bed","H3K9me3"
"s2720","e19658","E055-H3K9me3.narrowPeak.bed","H3K9me3"
"s2720","e19686","E055-H3K9me3.broadPeak.bed","H3K9me3"
"s2721","e19309","E056-H3K9me3.gappedPeak.bed","H3K9me3"
"s2721","e19326","E056-H3K9me3.narrowPeak.bed","H3K9me3"
"s2721","e19353","E056-H3K9me3.broadPeak.bed","H3K9me3"
"s2722","e19582","E057-H3K9me3.gappedPeak.bed","H3K9me3"
"s2722","e19594","E057-H3K9me3.narrowPeak.bed","H3K9me3"
"s2722","e19615","E057-H3K9me3.broadPeak.bed","H3K9me3"
"s2723","e19323","E058-H3K9me3.gappedPeak.bed","H3K9me3"
"s2723","e19340","E058-H3K9me3.narrowPeak.bed","H3K9me3"
"s2723","e19369","E058-H3K9me3.broadPeak.bed","H3K9me3"
"s2724","e19066","E059-H3K9me3.gappedPeak.bed","H3K9me3"
"s2724","e19077","E059-H3K9me3.narrowPeak.bed","H3K9me3"
"s2724","e19100","E059-H3K9me3.broadPeak.bed","H3K9me3"
"s2725","e17078","E061-H3K9me3.gappedPeak.bed","H3K9me3"
"s2725","e17094","E061-H3K9me3.narrowPeak.bed","H3K9me3"
"s2725","e17130","E061-H3K9me3.broadPeak.bed","H3K9me3"
"s2726","e16922","E062-H3K9me3.narrowPeak.bed","H3K9me3"
"s2726","e16937","E062-H3K9me3.broadPeak.bed","H3K9me3"
"s2726","e17604","E062-H3K9me3.gappedPeak.bed","H3K9me3"
"s2727","e17734","E065-H3K9me3.gappedPeak.bed","H3K9me3"
"s2727","e17744","E065-H3K9me3.narrowPeak.bed","H3K9me3"
"s2727","e17763","E065-H3K9me3.broadPeak.bed","H3K9me3"
"s2728","e17415","E066-H3K9me3.gappedPeak.bed","H3K9me3"
"s2728","e17430","E066-H3K9me3.narrowPeak.bed","H3K9me3"
"s2728","e17455","E066-H3K9me3.broadPeak.bed","H3K9me3"
"s2729","e17138","E067-H3K9me3.gappedPeak.bed","H3K9me3"
"s2729","e17145","E067-H3K9me3.narrowPeak.bed","H3K9me3"
"s2729","e17166","E067-H3K9me3.broadPeak.bed","H3K9me3"
"s2730","e17449","E068-H3K9me3.gappedPeak.bed","H3K9me3"
